,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
15362,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,78,1
15363,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2.0,Funded Startup,1,122,0
15364,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,8.0,Pvt Ltd,>4,192,1
15365,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,13,4.0,Pvt Ltd,>4,28,0
15366,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Other,never,32,1
15367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,12,0
15368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Pvt Ltd,1,67,0
15369,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,1.0,Funded Startup,>4,21,0
15370,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,8.0,Pvt Ltd,2,125,1
15371,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,Other,1,64,0
15372,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,30,,Other,2,10,1
15373,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,2.0,Early Stage Startup,1,138,0
15374,city_46,0.762,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,1.0,Funded Startup,1,22,0
15375,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Other,1,20,0
15376,city_128,0.527,Female,Has relevent experience,no_enrollment,UH,,7,2.0,Early Stage Startup,1,13,0
15377,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,8.0,Pvt Ltd,1,3,0
15378,city_103,0.92,Male,No relevent experience,Full time course,UH,,5,2.0,NGO,1,42,1
15379,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,10,0
15380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,1,28,0
15381,city_103,0.92,Other,No relevent experience,no_enrollment,UH,,5,,Other,never,180,0
15382,city_16,0.91,Other,Has relevent experience,Full time course,Graduate,STEM,6,8.0,Pvt Ltd,1,194,0
15383,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1.0,Early Stage Startup,1,84,0
15384,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,30,3.0,Pvt Ltd,2,23,0
15385,city_97,0.925,Other,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,>4,106,0
15386,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,38,0
15387,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,2,,Other,never,25,0
15388,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6.0,Pvt Ltd,1,11,0
15389,city_36,0.893,Male,No relevent experience,no_enrollment,UH,,4,,Other,1,82,0
15390,city_31,0.807,Female,No relevent experience,no_enrollment,Masters,STEM,5,,Other,1,94,0
15391,city_115,0.789,Female,No relevent experience,Full time course,Phd,STEM,19,,NGO,>4,7,0
15392,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2.0,Pvt Ltd,1,105,0
15393,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,Other,never,40,1
15394,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,9,8.0,Pvt Ltd,4,55,1
15395,city_23,0.899,Other,No relevent experience,Part time course,UH,,5,,Other,never,160,0
15396,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,3.0,Early Stage Startup,3,6,0
15397,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,>4,76,0
15398,city_67,0.855,Other,Has relevent experience,Full time course,Masters,STEM,8,8.0,Pvt Ltd,1,176,0
15399,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Early Stage Startup,1,8,0
15400,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,2,11,0
15401,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,1,26,0
15402,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3.0,Pvt Ltd,2,10,0
15403,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,>4,42,0
15404,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,5.0,Other,never,16,0
15405,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,3.0,Pvt Ltd,>4,18,0
15406,city_173,0.878,Male,No relevent experience,no_enrollment,UH,,16,4.0,Funded Startup,>4,32,0
15407,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Pvt Ltd,2,22,1
15408,city_104,0.924,Other,No relevent experience,Full time course,Graduate,STEM,3,,Other,1,26,0
15409,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5.0,Pvt Ltd,>4,50,0
15410,city_61,0.9129999999999999,Male,No relevent experience,no_enrollment,UH,,3,,Other,never,222,0
15411,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,Other,1,264,0
15412,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,Other,3,66,1
15413,city_167,0.9209999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,Other,never,44,1
15414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4.0,Funded Startup,1,84,1
15415,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4.0,Pvt Ltd,1,39,0
15416,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,30,,Other,1,150,1
15417,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,14,2.0,Funded Startup,2,13,0
15418,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Other,2,133,1
15419,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,8,4.0,Pvt Ltd,3,70,0
15420,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5,2.0,Public Sector,1,61,0
15421,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,8,,Other,1,65,0
15422,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,22,0
15423,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,17,6.0,Pvt Ltd,>4,92,1
15424,city_21,0.624,Other,No relevent experience,no_enrollment,Masters,STEM,3,1.0,Pvt Ltd,0,160,1
15425,city_71,0.884,Male,Has relevent experience,no_enrollment,UH,,6,4.0,Other,1,14,0
15426,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,51,1
15427,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,,Pvt Ltd,>4,78,0
15428,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,11,,Other,1,52,0
15429,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,43,0
15430,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,4,40,0
15431,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,9,,Other,never,100,1
15432,city_103,0.92,Other,No relevent experience,Full time course,Masters,STEM,5,1.0,Public Sector,1,8,1
15433,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,3.0,Other,never,50,0
15434,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,1,280,0
15435,city_158,0.7659999999999999,Other,Has relevent experience,Part time course,Graduate,STEM,5,8.0,Other,never,40,0
15436,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,9,4.0,Other,1,44,0
15437,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,,Other,1,49,0
15438,city_20,0.7959999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,8,3.0,Pvt Ltd,1,234,0
15439,city_50,0.8959999999999999,Male,No relevent experience,Part time course,UH,,5,1.0,Early Stage Startup,never,210,1
15440,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,8.0,Pvt Ltd,1,92,0
15441,city_160,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,13,,Other,>4,108,0
15442,city_75,0.9390000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,30,8.0,Pvt Ltd,>4,35,0
15443,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,UH,,8,,Other,>4,85,0
15444,city_21,0.624,Other,No relevent experience,Full time course,UH,,2,,Other,never,130,0
15445,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,1,86,1
15446,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,1.0,Early Stage Startup,1,66,0
15447,city_123,0.738,Male,No relevent experience,no_enrollment,Masters,STEM,14,,Other,1,78,0
15448,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,2.0,Pvt Ltd,3,12,0
15449,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,3,96,0
15450,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,never,31,0
15451,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Pvt Ltd,4,88,0
15452,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,4.0,Pvt Ltd,1,45,1
15453,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,4.0,Pvt Ltd,2,218,0
15454,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,8.0,Pvt Ltd,1,218,1
15455,city_65,0.802,Other,No relevent experience,no_enrollment,Graduate,Arts,30,,Other,3,50,0
15456,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,,Other,1,104,1
15457,city_158,0.7659999999999999,Male,No relevent experience,no_enrollment,UH,,2,,Other,never,22,0
15458,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1.0,Early Stage Startup,2,25,0
15459,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Pvt Ltd,>4,39,0
15460,city_16,0.91,Male,Has relevent experience,Full time course,UH,,5,4.0,Pvt Ltd,2,66,0
15461,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,9,,Other,1,44,0
15462,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,5,8.0,Pvt Ltd,1,44,0
15463,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Funded Startup,1,4,0
15464,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,,Other,>4,6,1
15465,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,8.0,Pvt Ltd,>4,34,0
15466,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,13,,Other,>4,57,0
15467,city_70,0.698,Female,No relevent experience,no_enrollment,Graduate,Humanities,0,,Other,1,52,1
15468,city_138,0.836,Other,No relevent experience,no_enrollment,UH,,1,,Other,never,9,0
15469,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,2,6,1
15470,city_10,0.895,Other,Has relevent experience,Full time course,Graduate,STEM,2,8.0,Pvt Ltd,1,122,0
15471,city_65,0.802,Other,No relevent experience,no_enrollment,UH,,1,,Pvt Ltd,never,51,0
15472,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,3.0,Other,never,54,1
15473,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,5.0,Pvt Ltd,1,10,0
15474,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,6,4.0,Pvt Ltd,1,210,0
15475,city_136,0.897,Other,No relevent experience,Full time course,Graduate,STEM,1,,Other,never,84,1
15476,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,>4,256,0
15477,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,16,6.0,Pvt Ltd,4,72,0
15478,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Early Stage Startup,1,55,0
15479,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,3,8,1
15480,city_100,0.887,Other,No relevent experience,no_enrollment,Phd,STEM,30,,Other,3,62,1
15481,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,7.0,Public Sector,>4,168,0
15482,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,30,4.0,Public Sector,>4,24,0
15483,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,30,1
15484,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,,Other,4,63,1
15485,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,Other,3,4.0,Pvt Ltd,3,5,0
15486,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,17,,Other,never,50,1
15487,city_160,0.92,Other,No relevent experience,no_enrollment,Phd,STEM,30,2.0,Pvt Ltd,1,59,0
15488,city_143,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,7,6.0,Pvt Ltd,3,26,0
15489,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,10,2.0,Pvt Ltd,4,180,0
15490,city_19,0.682,Male,Has relevent experience,no_enrollment,UH,,7,6.0,Pvt Ltd,1,28,0
15491,city_19,0.682,Other,Has relevent experience,Full time course,Graduate,STEM,3,,Other,never,13,1
15492,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,14,1.0,Pvt Ltd,>4,23,0
15493,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,3.0,Pvt Ltd,>4,77,0
15494,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,5.0,Pvt Ltd,1,90,0
15495,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,3.0,Pvt Ltd,>4,34,0
15496,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,3.0,Pvt Ltd,3,140,1
15497,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5.0,Pvt Ltd,1,20,0
15498,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,6.0,Pvt Ltd,2,138,1
15499,city_100,0.887,Male,Has relevent experience,Part time course,UH,,16,,Other,never,102,1
15500,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,17,4.0,Pvt Ltd,>4,134,0
15501,city_21,0.624,Other,No relevent experience,Full time course,Masters,STEM,0,,Other,1,15,0
15502,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,Other,1,50,1
15503,city_21,0.624,Other,No relevent experience,no_enrollment,UH,,3,,Other,never,56,1
15504,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,0,,Other,never,13,1
15505,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,3.0,Pvt Ltd,>4,45,0
15506,city_91,0.691,Male,No relevent experience,no_enrollment,UH,,7,,Other,1,138,0
15507,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,4,0
15508,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,30,,Other,4,11,0
15509,city_123,0.738,Male,No relevent experience,no_enrollment,UH,,30,,Other,1,56,0
15510,city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,Other,1,34,1
15511,city_103,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,3,4.0,NGO,1,220,0
15512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,2,25,0
15513,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,2.0,Other,1,46,0
15514,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,4,94,0
15515,city_13,0.8270000000000001,Other,No relevent experience,no_enrollment,UH,,2,,Other,never,15,0
15516,city_27,0.848,Male,Has relevent experience,Part time course,Graduate,STEM,30,,Other,2,8,1
15517,city_14,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,24,1
15518,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Pvt Ltd,never,61,1
15519,city_98,0.9490000000000001,Other,Has relevent experience,no_enrollment,Masters,STEM,9,6.0,Public Sector,1,50,0
15520,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,6,4.0,NGO,1,11,0
15521,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,1,12,0
15522,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,3.0,Pvt Ltd,1,16,1
15523,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,8,5.0,Pvt Ltd,1,23,0
15524,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,30,3.0,Pvt Ltd,>4,43,0
15525,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,NGO,4,65,1
15526,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,7,4.0,Pvt Ltd,1,49,0
15527,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,1,32,0
15528,city_114,0.9259999999999999,Other,Has relevent experience,Full time course,UH,,9,1.0,Early Stage Startup,1,151,0
15529,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,4.0,Pvt Ltd,2,164,1
15530,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,10,6.0,Pvt Ltd,>4,70,0
15531,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,8.0,Other,4,84,0
15532,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1.0,Pvt Ltd,4,34,1
15533,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2.0,Funded Startup,1,15,0
15534,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,7,,Other,never,17,1
15535,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,3.0,Pvt Ltd,>4,26,0
15536,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,8.0,Pvt Ltd,1,70,0
15537,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,2.0,NGO,1,104,0
15538,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,8.0,Pvt Ltd,1,21,0
15539,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,1,92,0
15540,city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,31,0
15541,city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,Arts,0,,Other,1,8,1
15542,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,15,1.0,Early Stage Startup,1,51,0
15543,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,3.0,Pvt Ltd,1,15,1
15544,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,,Other,>4,198,1
15545,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,6.0,Pvt Ltd,1,18,0
15546,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Other,1,158,0
15547,city_104,0.924,Male,No relevent experience,Full time course,UH,,5,,Other,1,72,0
15548,city_21,0.624,Male,No relevent experience,Full time course,UH,,2,,Other,never,78,1
15549,city_128,0.527,Male,Has relevent experience,no_enrollment,Masters,STEM,4,4.0,Funded Startup,1,96,1
15550,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,Other,1,141,1
15551,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,7.0,Public Sector,4,13,0
15552,city_103,0.92,Other,Has relevent experience,no_enrollment,Phd,STEM,30,,Other,2,6,0
15553,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,1,160,1
15554,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,7.0,Public Sector,2,27,0
15555,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,never,116,0
15556,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,2,24,0
15557,city_75,0.9390000000000001,Male,No relevent experience,Full time course,Graduate,STEM,8,8.0,Public Sector,2,64,0
15558,city_100,0.887,Other,Has relevent experience,Part time course,UH,,6,8.0,Public Sector,1,91,1
15559,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,6.0,Pvt Ltd,4,20,0
15560,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,8.0,Pvt Ltd,1,20,0
15561,city_102,0.804,Male,Has relevent experience,Full time course,Masters,Humanities,2,3.0,Funded Startup,1,43,0
15562,city_123,0.738,Male,Has relevent experience,Full time course,Masters,STEM,7,6.0,Pvt Ltd,2,148,0
15563,city_114,0.9259999999999999,Other,Has relevent experience,no_enrollment,UH,,17,3.0,Pvt Ltd,>4,48,0
15564,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,6.0,Pvt Ltd,>4,29,0
15565,city_16,0.91,Other,No relevent experience,no_enrollment,Graduate,STEM,0,,Other,2,46,0
15566,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,4,3.0,Pvt Ltd,4,111,1
15567,city_160,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,30,4.0,Pvt Ltd,1,138,0
15568,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,30,3.0,NGO,>4,18,0
15569,city_75,0.9390000000000001,Other,Has relevent experience,no_enrollment,Graduate,STEM,17,4.0,Pvt Ltd,2,17,0
15570,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,30,8.0,Pvt Ltd,>4,102,0
15571,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,7,,Other,never,78,1
15572,city_16,0.91,Male,No relevent experience,Full time course,UH,,6,,Pvt Ltd,never,51,0
15573,city_21,0.624,Male,No relevent experience,Full time course,UH,,3,,Other,never,28,1
15574,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,>4,97,0
15575,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,30,3.0,Pvt Ltd,>4,29,0
15576,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5.0,Pvt Ltd,4,15,1
15577,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,2,170,0
15578,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,UH,,3,3.0,Pvt Ltd,1,22,0
15579,city_103,0.92,Male,No relevent experience,Full time course,UH,,4,,Other,0,3,1
15580,city_67,0.855,Other,No relevent experience,Full time course,Graduate,STEM,8,,Pvt Ltd,never,6,0
15581,city_103,0.92,Other,Has relevent experience,Part time course,Masters,STEM,30,8.0,Pvt Ltd,>4,33,0
15582,city_21,0.624,Other,No relevent experience,Full time course,UH,,2,,Other,0,61,0
15583,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,10,,Other,1,18,0
15584,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,1.0,Early Stage Startup,1,78,0
15585,city_102,0.804,Male,No relevent experience,Full time course,UH,,3,,Other,never,32,0
15586,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,4,165,0
15587,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,30,,Other,>4,58,0
15588,city_100,0.887,Male,Has relevent experience,Part time course,UH,,3,2.0,Pvt Ltd,1,14,0
15589,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,>4,63,0
15590,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Funded Startup,3,73,0
15591,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,9,4.0,Pvt Ltd,>4,88,1
15592,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,,Other,3,180,1
15593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,2,29,0
15594,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,14,4.0,Pvt Ltd,>4,17,0
15595,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,,Other,>4,24,1
15596,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,30,6.0,Public Sector,1,47,0
15597,city_9,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,1,278,0
15598,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,1,9,0
15599,city_136,0.897,Male,Has relevent experience,no_enrollment,UH,,15,,Other,4,15,0
15600,city_81,0.73,Male,No relevent experience,no_enrollment,Graduate,STEM,6,2.0,NGO,1,87,0
15601,city_21,0.624,Other,No relevent experience,no_enrollment,Masters,STEM,10,5.0,Pvt Ltd,2,264,0
15602,city_76,0.698,Other,No relevent experience,Part time course,Masters,STEM,4,5.0,Public Sector,0,111,1
15603,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,1,9,1
15604,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,14,4.0,Pvt Ltd,1,24,0
15605,city_59,0.775,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,2,108,0
15606,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,11,3.0,Other,0,270,0
15607,city_114,0.9259999999999999,Other,No relevent experience,no_enrollment,UH,,4,,Other,never,70,0
15608,city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Other,1,248,0
15609,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,2,,Other,1,49,1
15610,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2.0,Pvt Ltd,>4,67,0
15611,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,1,30,0
15612,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,,Other,1,29,0
15613,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,never,54,0
15614,city_71,0.884,Other,No relevent experience,no_enrollment,Masters,STEM,8,3.0,Pvt Ltd,1,55,0
15615,city_67,0.855,Female,No relevent experience,no_enrollment,Graduate,STEM,9,2.0,Funded Startup,2,94,0
15616,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,10,4.0,Pvt Ltd,3,35,0
